run_id,ts,slug,tick,trade_id,intent_kind,side,qty,intent_price,time_left_sec,status,reason,fill_price,qty_tokens,notional_usd,proceeds_usd,data
20260712_225155_ma_breakout_sim,1783866185,btc-updown-15m-1783865700,1792,11,buy,down,10.0,0.41,416,filled,,0.41,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1792, ""side"": ""down"", ""price"": 0.41, ""qty_tokens"": 10.0, ""time_left_sec"": 416, ""ts"": 1783866185}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1792, ""side"": ""down"", ""ts"": 1783866185, ""status"": ""filled"", ""reason"": """", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""qty_tokens"": 10.0, ""fill_price"": 0.41, ""data"": {}, ""debug"": {}}}"
20260712_225155_ma_breakout_sim,1783866202,btc-updown-15m-1783865700,1809,12,exit_time,down,10.0,0.38,399,filled,,0.38,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1809, ""side"": ""down"", ""price"": 0.38, ""qty_tokens"": 10.0, ""time_left_sec"": 399, ""ts"": 1783866202}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1809, ""side"": ""down"", ""ts"": 1783866202, ""status"": ""filled"", ""reason"": """", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""qty_tokens"": 10.0, ""fill_price"": 0.38, ""data"": {}, ""debug"": {}}}"
20260712_225157_threshold_sim,1783866291,btc-updown-15m-1783865700,1896,7,buy,up,10.0,0.8,311,filled,,0.8,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1896, ""side"": ""up"", ""price"": 0.8, ""qty_tokens"": 10.0, ""time_left_sec"": 311, ""ts"": 1783866291}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1896, ""side"": ""up"", ""ts"": 1783866291, ""status"": ""filled"", ""reason"": """", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""qty_tokens"": 10.0, ""fill_price"": 0.8, ""data"": {}, ""debug"": {}}}"
20260712_225155_ma_breakout_sim,1783866355,btc-updown-15m-1783865700,1960,13,buy,down,10.0,0.34,246,filled,,0.34,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1960, ""side"": ""down"", ""price"": 0.34, ""qty_tokens"": 10.0, ""time_left_sec"": 246, ""ts"": 1783866355}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1960, ""side"": ""down"", ""ts"": 1783866355, ""status"": ""filled"", ""reason"": """", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""qty_tokens"": 10.0, ""fill_price"": 0.34, ""data"": {}, ""debug"": {}}}"
20260712_225157_threshold_sim,1783866355,btc-updown-15m-1783865700,1958,8,exit_sl,up,10.0,0.72,246,filled,,0.72,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1958, ""side"": ""up"", ""price"": 0.72, ""qty_tokens"": 10.0, ""time_left_sec"": 246, ""ts"": 1783866355}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1958, ""side"": ""up"", ""ts"": 1783866355, ""status"": ""filled"", ""reason"": """", ""token_id"": ""101220462931713277881057604847206805340734761087463180231787787872023168471053"", ""qty_tokens"": 10.0, ""fill_price"": 0.72, ""data"": {}, ""debug"": {}}}"
20260712_225155_ma_breakout_sim,1783866364,btc-updown-15m-1783865700,1969,14,exit_time,down,10.0,0.26,237,filled,,0.26,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1969, ""side"": ""down"", ""price"": 0.26, ""qty_tokens"": 10.0, ""time_left_sec"": 237, ""ts"": 1783866364}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783865700"", ""tick"": 1969, ""side"": ""down"", ""ts"": 1783866364, ""status"": ""filled"", ""reason"": """", ""token_id"": ""67937605744605062186013460082264820464167568950044310332236786350419050402790"", ""qty_tokens"": 10.0, ""fill_price"": 0.26, ""data"": {}, ""debug"": {}}}"
20260713_114004_threshold_sim,1783910405,btc-updown-15m-1783909800,1,1,buy,down,10.0,0.82,296,filled,,0.82,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783909800"", ""tick"": 1, ""side"": ""down"", ""price"": 0.82, ""qty_tokens"": 10.0, ""time_left_sec"": 296, ""ts"": 1783910405}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783909800"", ""tick"": 1, ""side"": ""down"", ""ts"": 1783910405, ""status"": ""filled"", ""reason"": """", ""token_id"": ""31062859642279983024766224037045261655237135923681181926954572986803466168331"", ""qty_tokens"": 10.0, ""fill_price"": 0.82, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783910495,btc-updown-15m-1783909800,1,1,exit_sl,down,10.0,0.64,206,filled,,0.64,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783909800"", ""tick"": 1, ""side"": ""down"", ""price"": 0.64, ""qty_tokens"": 10.0, ""time_left_sec"": 206, ""ts"": 1783910495}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783909800"", ""tick"": 1, ""side"": ""down"", ""ts"": 1783910495, ""status"": ""filled"", ""reason"": """", ""token_id"": ""31062859642279983024766224037045261655237135923681181926954572986803466168331"", ""qty_tokens"": 10.0, ""fill_price"": 0.64, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783910611,btc-updown-15m-1783909800,107,2,buy,up,10.0,0.8,90,filled,,0.8,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783909800"", ""tick"": 107, ""side"": ""up"", ""price"": 0.8, ""qty_tokens"": 10.0, ""time_left_sec"": 90, ""ts"": 1783910611}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783909800"", ""tick"": 107, ""side"": ""up"", ""ts"": 1783910611, ""status"": ""filled"", ""reason"": """", ""token_id"": ""15165682683172945478767547891043664016083801989468120064500882947191589642565"", ""qty_tokens"": 10.0, ""fill_price"": 0.8, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783910619,btc-updown-15m-1783909800,114,3,exit_sl,up,10.0,0.65,82,filled,,0.65,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783909800"", ""tick"": 114, ""side"": ""up"", ""price"": 0.65, ""qty_tokens"": 10.0, ""time_left_sec"": 82, ""ts"": 1783910619}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783909800"", ""tick"": 114, ""side"": ""up"", ""ts"": 1783910619, ""status"": ""filled"", ""reason"": """", ""token_id"": ""15165682683172945478767547891043664016083801989468120064500882947191589642565"", ""qty_tokens"": 10.0, ""fill_price"": 0.65, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783911112,btc-updown-15m-1783910700,609,1,buy,up,10.0,0.38,489,filled,,0.38,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783910700"", ""tick"": 609, ""side"": ""up"", ""price"": 0.38, ""qty_tokens"": 10.0, ""time_left_sec"": 489, ""ts"": 1783911112}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783910700"", ""tick"": 609, ""side"": ""up"", ""ts"": 1783911112, ""status"": ""filled"", ""reason"": """", ""token_id"": ""70037444890430378153543986825433444836165986006183442622842379589889207515051"", ""qty_tokens"": 10.0, ""fill_price"": 0.38, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783911117,btc-updown-15m-1783910700,613,2,exit_time,up,10.0,0.36,484,filled,,0.36,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783910700"", ""tick"": 613, ""side"": ""up"", ""price"": 0.36, ""qty_tokens"": 10.0, ""time_left_sec"": 484, ""ts"": 1783911117}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783910700"", ""tick"": 613, ""side"": ""up"", ""ts"": 1783911117, ""status"": ""filled"", ""reason"": """", ""token_id"": ""70037444890430378153543986825433444836165986006183442622842379589889207515051"", ""qty_tokens"": 10.0, ""fill_price"": 0.36, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783911151,btc-updown-15m-1783910700,602,4,buy,down,10.0,0.81,450,filled,,0.81,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783910700"", ""tick"": 602, ""side"": ""down"", ""price"": 0.81, ""qty_tokens"": 10.0, ""time_left_sec"": 450, ""ts"": 1783911151}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783910700"", ""tick"": 602, ""side"": ""down"", ""ts"": 1783911151, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98141418570492702858989407296378832039463624382075984752376931116483805447150"", ""qty_tokens"": 10.0, ""fill_price"": 0.81, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783911444,btc-updown-15m-1783910700,871,5,exit_tp,down,10.0,0.99,157,filled,,0.99,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1783910700"", ""tick"": 871, ""side"": ""down"", ""price"": 0.99, ""qty_tokens"": 10.0, ""time_left_sec"": 157, ""ts"": 1783911444}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1783910700"", ""tick"": 871, ""side"": ""down"", ""ts"": 1783911444, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98141418570492702858989407296378832039463624382075984752376931116483805447150"", ""qty_tokens"": 10.0, ""fill_price"": 0.99, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783915655,btc-updown-15m-1783915200,1364,3,buy,up,10.0,0.36,446,filled,,0.36,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1364, ""side"": ""up"", ""price"": 0.36, ""qty_tokens"": 10.0, ""time_left_sec"": 446, ""ts"": 1783915655}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1364, ""side"": ""up"", ""ts"": 1783915655, ""status"": ""filled"", ""reason"": """", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""qty_tokens"": 10.0, ""fill_price"": 0.36, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783915930,btc-updown-15m-1783915200,1619,4,exit_time,up,10.0,0.42,171,filled,,0.42,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1619, ""side"": ""up"", ""price"": 0.42, ""qty_tokens"": 10.0, ""time_left_sec"": 171, ""ts"": 1783915930}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1619, ""side"": ""up"", ""ts"": 1783915930, ""status"": ""filled"", ""reason"": """", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""qty_tokens"": 10.0, ""fill_price"": 0.42, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783915957,btc-updown-15m-1783915200,1594,6,buy,up,10.0,0.85,144,filled,,0.85,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1594, ""side"": ""up"", ""price"": 0.85, ""qty_tokens"": 10.0, ""time_left_sec"": 144, ""ts"": 1783915957}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1594, ""side"": ""up"", ""ts"": 1783915957, ""status"": ""filled"", ""reason"": """", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""qty_tokens"": 10.0, ""fill_price"": 0.85, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783916027,btc-updown-15m-1783915200,1663,7,exit_sl,up,10.0,0.79,75,filled,,0.79,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1663, ""side"": ""up"", ""price"": 0.79, ""qty_tokens"": 10.0, ""time_left_sec"": 75, ""ts"": 1783916027}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1663, ""side"": ""up"", ""ts"": 1783916027, ""status"": ""filled"", ""reason"": """", ""token_id"": ""30215223804569320115237305003649412908819025057224369244984020017531308923501"", ""qty_tokens"": 10.0, ""fill_price"": 0.79, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916063,btc-updown-15m-1783915200,1741,5,buy,down,10.0,0.37,38,filled,,0.37,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1741, ""side"": ""down"", ""price"": 0.37, ""qty_tokens"": 10.0, ""time_left_sec"": 38, ""ts"": 1783916063}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1741, ""side"": ""down"", ""ts"": 1783916063, ""status"": ""filled"", ""reason"": """", ""token_id"": ""23582798916953040804864258571082540244089634616619639035102229293532542595060"", ""qty_tokens"": 10.0, ""fill_price"": 0.37, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916088,btc-updown-15m-1783915200,1764,6,exit_time,down,10.0,0.34,13,filled,,0.34,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1764, ""side"": ""down"", ""price"": 0.34, ""qty_tokens"": 10.0, ""time_left_sec"": 13, ""ts"": 1783916088}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783915200"", ""tick"": 1764, ""side"": ""down"", ""ts"": 1783916088, ""status"": ""filled"", ""reason"": """", ""token_id"": ""23582798916953040804864258571082540244089634616619639035102229293532542595060"", ""qty_tokens"": 10.0, ""fill_price"": 0.34, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783916551,btc-updown-15m-1783916100,2147,8,buy,up,10.0,0.86,450,filled,,0.86,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2147, ""side"": ""up"", ""price"": 0.86, ""qty_tokens"": 10.0, ""time_left_sec"": 450, ""ts"": 1783916551}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2147, ""side"": ""up"", ""ts"": 1783916551, ""status"": ""filled"", ""reason"": """", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""qty_tokens"": 10.0, ""fill_price"": 0.86, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916634,btc-updown-15m-1783916100,2274,7,buy,down,10.0,0.17,366,filled,,0.17,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2274, ""side"": ""down"", ""price"": 0.17, ""qty_tokens"": 10.0, ""time_left_sec"": 366, ""ts"": 1783916634}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2274, ""side"": ""down"", ""ts"": 1783916634, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.17, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916647,btc-updown-15m-1783916100,2286,8,exit_time,down,10.0,0.15,354,filled,,0.15,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2286, ""side"": ""down"", ""price"": 0.15, ""qty_tokens"": 10.0, ""time_left_sec"": 354, ""ts"": 1783916647}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2286, ""side"": ""down"", ""ts"": 1783916647, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.15, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916656,btc-updown-15m-1783916100,2295,9,buy,down,10.0,0.17,345,filled,,0.17,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2295, ""side"": ""down"", ""price"": 0.17, ""qty_tokens"": 10.0, ""time_left_sec"": 345, ""ts"": 1783916656}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2295, ""side"": ""down"", ""ts"": 1783916656, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.17, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783916674,btc-updown-15m-1783916100,2267,9,exit_sl,up,10.0,0.79,327,filled,,0.79,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2267, ""side"": ""up"", ""price"": 0.79, ""qty_tokens"": 10.0, ""time_left_sec"": 327, ""ts"": 1783916674}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2267, ""side"": ""up"", ""ts"": 1783916674, ""status"": ""filled"", ""reason"": """", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""qty_tokens"": 10.0, ""fill_price"": 0.79, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916732,btc-updown-15m-1783916100,2371,10,exit_time,down,10.0,0.15,269,filled,,0.15,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2371, ""side"": ""down"", ""price"": 0.15, ""qty_tokens"": 10.0, ""time_left_sec"": 269, ""ts"": 1783916732}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2371, ""side"": ""down"", ""ts"": 1783916732, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.15, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916740,btc-updown-15m-1783916100,2379,11,buy,down,10.0,0.17,261,filled,,0.17,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2379, ""side"": ""down"", ""price"": 0.17, ""qty_tokens"": 10.0, ""time_left_sec"": 261, ""ts"": 1783916740}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2379, ""side"": ""down"", ""ts"": 1783916740, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.17, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916742,btc-updown-15m-1783916100,2381,12,exit_time,down,10.0,0.15,259,filled,,0.15,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2381, ""side"": ""down"", ""price"": 0.15, ""qty_tokens"": 10.0, ""time_left_sec"": 259, ""ts"": 1783916742}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2381, ""side"": ""down"", ""ts"": 1783916742, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.15, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916768,btc-updown-15m-1783916100,2407,13,buy,down,10.0,0.18,233,filled,,0.18,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2407, ""side"": ""down"", ""price"": 0.18, ""qty_tokens"": 10.0, ""time_left_sec"": 233, ""ts"": 1783916768}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2407, ""side"": ""down"", ""ts"": 1783916768, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.18, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916773,btc-updown-15m-1783916100,2412,14,exit_time,down,10.0,0.15,228,filled,,0.15,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2412, ""side"": ""down"", ""price"": 0.15, ""qty_tokens"": 10.0, ""time_left_sec"": 228, ""ts"": 1783916773}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2412, ""side"": ""down"", ""ts"": 1783916773, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.15, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916788,btc-updown-15m-1783916100,2427,15,buy,down,10.0,0.18,213,filled,,0.18,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2427, ""side"": ""down"", ""price"": 0.18, ""qty_tokens"": 10.0, ""time_left_sec"": 213, ""ts"": 1783916788}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2427, ""side"": ""down"", ""ts"": 1783916788, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.18, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783916797,btc-updown-15m-1783916100,2436,16,exit_time,down,10.0,0.15,204,filled,,0.15,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2436, ""side"": ""down"", ""price"": 0.15, ""qty_tokens"": 10.0, ""time_left_sec"": 204, ""ts"": 1783916797}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783916100"", ""tick"": 2436, ""side"": ""down"", ""ts"": 1783916797, ""status"": ""filled"", ""reason"": """", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""qty_tokens"": 10.0, ""fill_price"": 0.15, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783917502,btc-updown-15m-1783917000,3114,17,buy,up,10.0,0.055,399,filled,,0.055,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783917000"", ""tick"": 3114, ""side"": ""up"", ""price"": 0.055, ""qty_tokens"": 10.0, ""time_left_sec"": 399, ""ts"": 1783917502}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783917000"", ""tick"": 3114, ""side"": ""up"", ""ts"": 1783917502, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26362417492078882851674524551918596150245434477429517052679864841048723685240"", ""qty_tokens"": 10.0, ""fill_price"": 0.055, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783917504,btc-updown-15m-1783917000,3116,18,exit_time,up,10.0,0.04,397,filled,,0.04,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783917000"", ""tick"": 3116, ""side"": ""up"", ""price"": 0.04, ""qty_tokens"": 10.0, ""time_left_sec"": 397, ""ts"": 1783917504}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783917000"", ""tick"": 3116, ""side"": ""up"", ""ts"": 1783917504, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26362417492078882851674524551918596150245434477429517052679864841048723685240"", ""qty_tokens"": 10.0, ""fill_price"": 0.04, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783917517,btc-updown-15m-1783917000,3129,19,buy,up,10.0,0.05,384,filled,,0.05,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783917000"", ""tick"": 3129, ""side"": ""up"", ""price"": 0.05, ""qty_tokens"": 10.0, ""time_left_sec"": 384, ""ts"": 1783917517}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783917000"", ""tick"": 3129, ""side"": ""up"", ""ts"": 1783917517, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26362417492078882851674524551918596150245434477429517052679864841048723685240"", ""qty_tokens"": 10.0, ""fill_price"": 0.05, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783917574,btc-updown-15m-1783917000,3186,20,exit_time,up,10.0,0.03,327,filled,,0.03,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783917000"", ""tick"": 3186, ""side"": ""up"", ""price"": 0.03, ""qty_tokens"": 10.0, ""time_left_sec"": 327, ""ts"": 1783917574}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783917000"", ""tick"": 3186, ""side"": ""up"", ""ts"": 1783917574, ""status"": ""filled"", ""reason"": """", ""token_id"": ""26362417492078882851674524551918596150245434477429517052679864841048723685240"", ""qty_tokens"": 10.0, ""fill_price"": 0.03, ""data"": {}, ""debug"": {}}}"
